"user","leave_type","created_at","booking_unit","total","working","deducted","actioner","start_time","end_time","actioned_at","status","reason","decline_reason"
"89ffbe3e8828f2c073c536f63d828ef4","Vacation",2016-12-30,"Days",1,1,0,"Courtney Seiter",2017-01-27,2017-01-28,2017-01-03,"Authorised","Trip to AZ with the family! ",""
"f53d84afd4d587e789fe38fbf504a4c4","Vacation",2017-01-23,"Days",1,1,0,"Courtney Seiter",2017-01-27,2017-01-28,2017-01-31,"Authorised","Heading out of town earlier for a wedding on the weekend",""
"9dd0ebe7bcd25337dd437d947e3f9c54","Holiday",2017-01-06,"Days",4,2,0,"Alfred Lua",2017-01-28,2017-02-01,2017-01-06,"Authorised","It's Chinese New Year! 🍊",""
"89ffbe3e8828f2c073c536f63d828ef4","Vacation",2016-12-30,"Days",1,1,0,"Courtney Seiter",2017-01-30,2017-01-31,2017-01-03,"Authorised","Trip to AZ with the family! ",""
"1b93e3f070f91d97a2c3fc8b1c2a7f8d","Holiday",2016-11-29,"Days",1,1,0,"Stephanie Lee",2017-01-30,2017-01-31,2016-11-29,"Authorised","Chinese New Year ",""
"f02928342b7c901f5046d15e9b7d60c6","Vacation",2017-01-21,"Days",1,1,0,"Michael Erasmus",2017-01-30,2017-01-31,2017-01-27,"Authorised","We've got an Airbnb thanks to a friend gift for 3 days in Córdoba and I'd love to take this Monday (and the previous weekend) :) ",""
"052c0331eab1a136aeb661ab86eb0937","Family leave",2017-01-13,"Days",89,65,0,"Spencer Lanoue",2017-01-30,2017-04-29,2017-01-13,"Authorised","Baby time",""
"f4450e26b88a2b25ff27de0908f4b819","Personal day",2017-01-06,"Days",1,1,0,"Darcy Peters",2017-02-01,2017-02-02,2017-01-07,"Authorised","Family Is Coming Into Town, we're planning a Disneyland day. ",""
"d8e10ed2c067f740833470f48d852958","Vacation",2017-01-07,"Days",3,3,0,"Ross Parmly",2017-02-01,2017-02-04,2017-01-09,"Authorised","Hey Ross! I'd love to get your thoughts on this one. Leeanne and I were thinking about taking a midweek getaway to de-stress after what has and will be a stressful January. We haven't booked anything, but we found a couple of great deals for these dates. I'm wondering how it might feel for me to take these three days off. Should it not feel to good at the moment, I'd also be happy to work the following weekend to ensure the inboxes are looking good. Happy to chat through this more! :)",""
"0029a61f8c9175eb65c6c64023298f19","Vacation",2017-01-18,"Days",1,1,0,"Darcy Peters",2017-02-03,2017-02-04,2017-01-19,"Authorised","Birthday Fun",""
"447138f970c8e5c7d9b0fd4acebfe432","Personal day",2017-01-25,"Days",0.5,0.5,0,"Åsa Nyström",2017-02-03,2017-02-04,2017-01-26,"Authorised","Funeral :( Will be online until around 1ish if that's okay",""
"a7ea20db92ff37bdc2f29e4a4faf51e7","Wellness Day",2017-01-31,"Days",0.5,0.5,0,"Katie Womersley",2017-02-06,2017-02-06,2017-02-01,"Authorised","I have a doctor appointment in the morning so I was wondering I could take the first half of the day off! ",""
"47fcea40b79942741413a84dd0627c3c","Vacation",2016-12-19,"Days",12,10,0,"Niel de la Rouviere",2017-02-06,2017-02-18,2016-12-19,"Authorised","",""
"05fab54edebdacd45bb5783f8e6f1ffa","Vacation",2017-01-30,"Days",0.5,0.5,0,"Marcus Wermuth",2017-02-06,2017-02-06,2017-01-30,"Authorised","",""
"0029a61f8c9175eb65c6c64023298f19","Vacation",2017-01-18,"Days",1,1,0,"Darcy Peters",2017-02-06,2017-02-07,2017-01-19,"Authorised","Birthday Fun",""
"32f6c2a1ab98d7699199b3385664862d","Vacation",2017-01-31,"Days",0.5,0.5,0,"Courtney Seiter",2017-02-06,2017-02-06,2017-01-31,"Authorised","",""
"ededb2f842258f5ce3a808d11517ed4e","Wellness Day",2017-02-05,"Days",0.5,0.5,0,"Åsa Nyström",2017-02-06,2017-02-06,2017-02-06,"Authorised","Doctor's Apointment",""
"3a5e2d7d20f266dee1f3a2f5b84874b4","Vacation",2017-01-30,"Days",1,1,0,"Courtney Seiter",2017-02-06,2017-02-07,2017-01-31,"Authorised","Week end in Amsterdam ",""
"f784adcca7a2b1034b221439f3cc3cb7","Personal day",2017-01-26,"Days",1,1,0,"Niel de la Rouviere",2017-02-07,2017-02-08,2017-01-26,"Authorised","Dad's cataract eye surgery",""
"74d90ded19160ce5c6f0ae272afba85e","Personal day",2017-01-30,"Days",1,1,0,"Todd Balsley",2017-02-08,2017-02-09,2017-01-30,"Authorised","My dad is having heart surgery and I'd like to be home in CT with him and my sister. ",""
"fc5da2b0acf6e5c98207396e9edaae8d","Holiday",2017-02-09,"Days",1,1,0,"Adnan Issadeen",2017-02-10,2017-02-11,2017-02-09,"Authorised","Navam Full Moon Poya Day",""
"b33755c444c9c898fda1fa92e7f64917","Vacation",2017-01-17,"Days",3.5,1.5,0,"Kevan Lee",2017-02-10,2017-02-14,2017-01-18,"Authorised","Travel to Amsterdam for a friend's birthday",""
"05b221cd8dd22a166ed10e22c9b0906a","Bereavement",2017-02-12,"Days",1,1,0,"Marcus Wermuth",2017-02-13,2017-02-14,2017-02-12,"Authorised","Funeral for Isa's Grandfather :(",""
"df9898277f15daf66ac4cffe466d4c18","Vacation",2017-02-01,"Days",3,3,0,"Ross Parmly",2017-02-13,2017-02-16,2017-02-06,"Authorised","Spending a couple of days in Amsterdam",""
"f3c3c93642fb22495e31cbeb2386aa3d","Vacation",2017-02-03,"Days",2,2,0,"Kevan Lee",2017-02-13,2017-02-15,2017-02-03,"Authorised","",""
"179959cd41687d05c64dc9e3eb7c7c03","Holiday",2017-01-12,"Days",1,1,0,"Daniel Siemaszkiewicz",2017-02-13,2017-02-14,2017-01-12,"Authorised","Statutory holiday",""
"b861ff1d40ac5222cb3c9326f435f74d","Vacation",2017-02-08,"Days",2,2,0,"Katie Womersley",2017-02-14,2017-02-16,2017-02-08,"Authorised","Spend time with my sister and recover from jetlag! :) Happy to do half-day on the 15th if that feels better.",""
"5ecac2f3d7e632e351852349b4863dac","Wellness Day",2017-02-13,"Days",1,1,0,"Katie Womersley",2017-02-15,2017-02-16,2017-02-13,"Authorised","",""
"05b221cd8dd22a166ed10e22c9b0906a","Personal day",2017-02-06,"Days",1,1,0,"Courtney Seiter",2017-02-17,2017-02-18,2017-02-10,"Authorised","It's my birthday and Isa apparently has a surprise travel for the weekend :) Thats as much as I know :D",""
"ededb2f842258f5ce3a808d11517ed4e","Personal day",2017-02-13,"Days",0.5,0.5,0,"Åsa Nyström",2017-02-17,2017-02-17,2017-02-13,"Authorised","Seeing Greg Lutze from VSCO at Creative Mornings. Back by 10:30 AM, so not much disruption.",""
"f53d84afd4d587e789fe38fbf504a4c4","Personal day",2017-02-10,"Days",1,1,0,"Courtney Seiter",2017-02-17,2017-02-18,2017-02-16,"Authorised","Travelling to Spain",""
"3b1970e13a8d64feb0230dbf461f231f","Holiday",2017-02-13,"Days",1,1,0,"Katie Womersley",2017-02-17,2017-02-18,2017-02-13,"Authorised","Family Day",""
"43943f3700666e99b0dd5e4e206823d9","Holiday",2017-02-17,"Hours",4,4,0,"Darcy Peters",2017-02-17,2017-02-17,2017-02-17,"Authorised","1/2 day as displacement for President's Day",""
"447138f970c8e5c7d9b0fd4acebfe432","Vacation",2017-01-31,"Days",0.5,0.5,0,"Åsa Nyström",2017-02-17,2017-02-18,2017-01-31,"Authorised","Wedding",""
"701d40d3979bda271f55ee8668fed9f0","Holiday",2017-02-16,"Days",1,1,0,"Bonnie Porter",2017-02-20,2017-02-21,2017-02-16,"Authorised","",""
"a7ea20db92ff37bdc2f29e4a4faf51e7","Holiday",2017-02-12,"Days",1,1,0,"Katie Womersley",2017-02-20,2017-02-21,2017-02-12,"Authorised","President's day",""
"b861ff1d40ac5222cb3c9326f435f74d","Holiday",2017-02-12,"Days",1,1,0,"Katie Womersley",2017-02-20,2017-02-21,2017-02-12,"Authorised","President's day",""
"70e39b4dc74375bb29e15606ca933f0e","Holiday",2017-02-12,"Days",1,1,0,"Katie Womersley",2017-02-20,2017-02-21,2017-02-12,"Authorised","President's day",""
"c9f35431cb9f6fb055c07771acf842be","Holiday",2017-02-14,"Days",2,2,0,"Jess Williams",2017-02-20,2017-02-22,2017-02-14,"Authorised","President's Day and make-up for working Sunday, the 19th :)",""
"32f6c2a1ab98d7699199b3385664862d","Holiday",2017-02-13,"Days",1,1,0,"Tom Redman",2017-02-20,2017-02-21,2017-02-13,"Authorised","",""
"0029a61f8c9175eb65c6c64023298f19","Holiday",2017-02-13,"Days",1,1,0,"Daniel Feeney",2017-02-20,2017-02-21,2017-02-13,"Authorised","",""
"0e2db05049d1fa69fc03950bb3b5c00c","Holiday",2017-02-09,"Days",1,1,0,"Adam Farmer",2017-02-20,2017-02-21,2017-02-09,"Authorised","Presidents Day (But really because Emery is out of School) ;)",""
"1a0a1ea0165fdee3ce495fcb38c71c7e","Holiday",2017-02-19,"Days",1,1,0,"Todd Balsley",2017-02-20,2017-02-21,2017-02-19,"Authorised","",""
"ededb2f842258f5ce3a808d11517ed4e","Holiday",2017-02-16,"Days",1,1,0,"Ross Parmly",2017-02-20,2017-02-21,2017-02-16,"Authorised","President's Day",""
"e67bf2b5ad9a9865295e6fcdcb9455a1","Holiday",2017-02-15,"Days",1,1,0,"Jordan Morgan",2017-02-20,2017-02-21,2017-02-15,"Authorised","President's Day :)",""
"dd595960cbb1572979e783aeae31b589","Holiday",2017-01-11,"Days",1,1,0,"Roy Olende",2017-02-20,2017-02-21,2017-01-11,"Authorised","Family Day (Canadian holiday)",""
"74d90ded19160ce5c6f0ae272afba85e","Holiday",2017-02-17,"Days",1,1,0,"Kelly Vass",2017-02-20,2017-02-21,2017-02-17,"Authorised","",""
"b33755c444c9c898fda1fa92e7f64917","Bereavement",2017-02-16,"Days",0.5,0.5,0,"Ash Read",2017-02-20,2017-02-21,2017-02-16,"Authorised","Jade's Grandad's funeral ",""
"43943f3700666e99b0dd5e4e206823d9","Holiday",2017-02-17,"Hours",4,4,0,"Darcy Peters",2017-02-20,2017-02-20,2017-02-17,"Authorised","1/2 day for President's Day",""
"fc5da2b0acf6e5c98207396e9edaae8d","Family leave",2017-02-22,"Days",1,1,0,"Adnan Issadeen",2017-02-23,2017-02-24,2017-02-22,"Authorised","spend some extra time with the family before leaving the country",""
"fc5da2b0acf6e5c98207396e9edaae8d","Holiday",2017-02-09,"Days",1,1,0,"Adnan Issadeen",2017-02-24,2017-02-25,2017-02-09,"Authorised","Maha Shivaratri",""
"4e2a091fa21b02dbc83223e64198e724","Personal day",2017-02-21,"Days",1,1,0,"Kevan Lee",2017-02-24,2017-02-25,2017-02-21,"Authorised","Flying to Madrid - Leaving Friday morning at 9:00 a.m. :) Wooohoo!",""
"29e99ba245bcd3e96ef37cecaba767fb","Vacation",2016-12-28,"Days",1,1,0,"Kevan Lee",2017-02-24,2017-02-25,2017-01-03,"Authorised","Arriving in Madrid early to spend a day there with my sister (who will happen to be there the week before our retreat!)",""
"824115817fdd2011e89a9e3b5992da84","Meetup",2017-01-12,"Days",0.5,0.5,0,"Julian Winternheimer",2017-02-24,2017-02-24,2017-01-12,"Authorised","Arriving in Madrid -- will be on in the afternoon as needed, but probably on and off.",""
"e67bf2b5ad9a9865295e6fcdcb9455a1","Personal day",2017-02-23,"Days",1,1,0,"Marcus Wermuth",2017-02-24,2017-02-25,2017-02-23,"Authorised","Spending with the family before I leave for the retreat :)",""
"dd595960cbb1572979e783aeae31b589","Vacation",2017-02-15,"Hours",11.5,5,0,"Courtney Seiter",2017-02-24,2017-02-24,2017-02-16,"Authorised","Hanging with the family before I fly to Madrid",""
"c9f35431cb9f6fb055c07771acf842be","Personal day",2017-02-24,"Days",0.5,0.5,0,"Todd Balsley",2017-02-24,2017-02-25,2017-02-24,"Authorised","This is make-up time for my Sunday shift :)",""
"9dd0ebe7bcd25337dd437d947e3f9c54","Personal day",2017-01-06,"Days",1,1,0,"Kevan Lee",2017-03-06,2017-03-07,2017-01-06,"Authorised","My flight from Madrid will reach back in Singapore on Monday afternoon, and I'd love to take the rest of the day off to get over jet lag :)",""
"29e99ba245bcd3e96ef37cecaba767fb","Vacation",2017-02-06,"Days",5,5,0,"Kevan Lee",2017-03-06,2017-03-11,2017-02-06,"Authorised","Exploring Madrid with Mike! (he got a discounted flight!)",""
"0799c8f72fc565ccc91f4a7910e0c114","Personal day",2017-01-26,"Days",1,1,0,"Michael Erasmus",2017-03-06,2017-03-07,2017-01-27,"Authorised","Settling back in after being gone in Madrid, will need to help with trailer logistics (like fill/dump tanks) and will need to move to new location as we will hit a stay limit",""
"f5a43b1741460b7dab5bab3b5f9c63f2","Vacation",2017-01-23,"Days",15,11,0,"Courtney Seiter",2017-03-06,2017-03-21,2017-01-31,"Authorised","Going to Thailand with Ella for my best friend's wedding.",""
"89ffbe3e8828f2c073c536f63d828ef4","Vacation",2016-12-30,"Days",2,2,0,"Courtney Seiter",2017-03-06,2017-03-08,2017-01-03,"Authorised","Recovering from retreat :D (aka Happiness Hangover) ",""
"aaa56540afe3fd18c49c4097ef81041f","Vacation",2017-01-03,"Days",5,5,0,"Rodolphe Dutel",2017-03-06,2017-03-11,2017-01-04,"Authorised","Vacation in Cape Town :) ",""
"05fab54edebdacd45bb5783f8e6f1ffa","Bereavement",2017-02-16,"Days",1,1,0,"Joe Birch",2017-03-07,2017-03-08,2017-02-16,"Authorised","Grandmothers funeral",""
"f4450e26b88a2b25ff27de0908f4b819","Holiday",2017-02-02,"Days",1,1,0,"Karinna Briseno",2017-03-08,2017-03-09,2017-02-02,"Authorised","",""
"e67bf2b5ad9a9865295e6fcdcb9455a1","Personal day",2017-03-03,"Days",1,1,0,"Marcus Wermuth",2017-03-08,2017-03-09,2017-03-03,"Authorised","Photoshoot with Jan 📸",""
"1a0a1ea0165fdee3ce495fcb38c71c7e","Personal day",2017-03-09,"Days",1,1,0,"Åsa Nyström",2017-03-10,2017-03-11,2017-03-10,"Authorised","Family disconnect time post retreat.",""
"2ac2dba658c5717b534d924411f82a44","Vacation",2017-03-08,"Days",1,1,0,"Joel Gascoigne",2017-03-10,2017-03-11,2017-03-09,"Authorised","Lisbon vacation day",""
"808c843d9e6ed8ef5300987608d854d1","Holiday",2016-12-05,"Days",4,2,0,"Kevan Lee",2017-03-10,2017-03-14,2016-12-05,"Authorised","LegoLand weekend trip (Evan christmas surprise) :) ",""
"2ac2dba658c5717b534d924411f82a44","Meetup",2017-01-24,"Days",1,1,0,"Dan Farrelly",2017-03-13,2017-03-14,2017-01-24,"Authorised","Traveling home from Europe from retreat/traveling",""
"05b221cd8dd22a166ed10e22c9b0906a","Vacation",2017-03-03,"Days",5,5,0,"Courtney Seiter",2017-03-13,2017-03-18,2017-03-09,"Authorised","Humber and his wife are in town, as he is taking some days off, I wanted to be a good host :) I chatted with Mobile already a while back, totally forgot to put this in. It won't be 100% off, I will be around :)",""
"701d40d3979bda271f55ee8668fed9f0","Vacation",2017-02-07,"Days",2,2,0,"Kevan Lee",2017-03-13,2017-03-15,2017-02-07,"Authorised","Traveling back to US :) ",""
"ed4024792bf94b8e1d9277906855d82e","Vacation",2017-03-06,"Days",5,5,0,"Joel Gascoigne",2017-03-13,2017-03-18,2017-03-12,"Authorised","",""
"a7ea20db92ff37bdc2f29e4a4faf51e7","Personal day",2017-03-03,"Days",1,1,0,"Katie Womersley",2017-03-13,2017-03-14,2017-03-05,"Authorised","I've decided to stay in Barcelona for a week and my flight is on Monday (March 13th). I was wondering if I could take that day off.",""
"efdf6d7453066c1017bb62d08441c5ac","Personal day",2017-03-14,"Days",1,1,0,"Katie Womersley",2017-03-14,2017-03-15,2017-03-14,"Authorised","personal day",""
"df9898277f15daf66ac4cffe466d4c18","Vacation",2016-11-15,"Days",3,3,0,"Todd Balsley",2017-03-14,2017-03-17,2016-11-15,"Authorised","Mini vacation to Iceland with Dad to hopefully see the Aurora Borealis!",""
"74d90ded19160ce5c6f0ae272afba85e","Vacation",2017-02-17,"Days",1,1,0,"Todd Balsley",2017-03-15,2017-03-16,2017-02-19,"Authorised","Birthday :)",""
"036bfcc26928e4bd099ff3347164933a","Sick leave",2017-02-27,"Days",3,3,0,"Mike Eckstein",2017-03-15,2017-03-18,2017-02-27,"Authorised","I'm having a septoplasty (fixing my deviated septum aka surgery to stop snoring and sniffling) :)",""
"74d90ded19160ce5c6f0ae272afba85e","Vacation",2017-02-17,"Days",1,1,0,"Todd Balsley",2017-03-16,2017-03-17,2017-02-19,"Authorised","",""
"72a733eab6a7378f99fa3a2560af4e56","Personal day",2017-02-20,"Days",1,1,0,"Courtney Seiter",2017-03-16,2017-03-17,2017-02-22,"Authorised","Driving license road test",""
"02e04ab165078b7cd714a9f8c8b2b5c3","Vacation",2017-03-09,"Days",1,1,0,"Joel Gascoigne",2017-03-17,2017-03-18,2017-03-09,"Authorised","traveling back to US",""
"f02928342b7c901f5046d15e9b7d60c6","Holiday",2017-03-13,"Days",1,1,0,"David Gasquez",2017-03-17,2017-03-18,2017-03-13,"Authorised","I'd love to cellebrate San José in Valencia with the fallas! (https://costasonline.com/wp-content/uploads/2016/07/fallas-de-valencia.jpg)",""
"05fab54edebdacd45bb5783f8e6f1ffa","Conference",2017-01-10,"Days",1,1,0,"Joe Birch",2017-03-17,2017-03-18,2017-01-10,"Authorised","Speaking at http://appdevcon.nl/",""
"d8e10ed2c067f740833470f48d852958","Holiday",2017-02-20,"Days",1,1,0,"Mick Mahady",2017-03-17,2017-03-18,2017-02-20,"Authorised","St. Patrick's Day is a public holiday in Ireland :)",""
"3b1970e13a8d64feb0230dbf461f231f","Vacation",2017-03-13,"Days",0.5,0.5,0,"Joel Gascoigne",2017-03-17,2017-03-18,2017-03-13,"Authorised","My family are visiting me and I'd love to take a half day Friday to spend some extra time with them :)",""
"447138f970c8e5c7d9b0fd4acebfe432","Vacation",2017-02-19,"Days",3,3,0,"Åsa Nyström",2017-03-20,2017-03-23,2017-02-20,"Authorised","Bringing Audrey home on Monday, would love a few days to settle her in",""
"f02928342b7c901f5046d15e9b7d60c6","Holiday",2017-03-13,"Days",1,1,0,"David Gasquez",2017-03-20,2017-03-21,2017-03-13,"Authorised","Final day of ""las Fallas"" and San José festivities :)",""
"453ad412b18746637e969f17f38acc2a","Personal day",2017-03-16,"Days",1,1,0,"Todd Balsley",2017-03-20,2017-03-21,2017-03-16,"Authorised","",""
"0799c8f72fc565ccc91f4a7910e0c114","Vacation",2017-01-26,"Days",5,5,0,"Michael Erasmus",2017-03-20,2017-03-25,2017-01-27,"Authorised","Meeting up with my parents in Utah for a week of camping and hiking with them",""
"402f54ca3f20e519c75eb0396ce1b5cd","Vacation",2017-03-06,"Days",2,2,0,"Niel de la Rouviere",2017-03-20,2017-03-22,2017-03-13,"Authorised","",""
"3a5e2d7d20f266dee1f3a2f5b84874b4","Vacation",2017-01-30,"Days",15,11,0,"Courtney Seiter",2017-03-20,2017-04-04,2017-01-31,"Authorised","Holidays in Bali ",""
"02e04ab165078b7cd714a9f8c8b2b5c3","Vacation",2017-03-09,"Days",1,1,0,"Joel Gascoigne",2017-03-20,2017-03-21,2017-03-09,"Authorised","travel recovery time :)",""
"2540f0d20d1e073ef8338baf81d3a428","Bereavement",2017-03-09,"Days",1,1,0,"Carolyn Kopprasch",2017-03-20,2017-03-21,2017-03-09,"Authorised","Gathering with family to celebrate the life of my grandpa",""
"1fb4d90b83306811646f048eece572a0","Vacation",2017-01-17,"Days",5,5,0,"Rodolphe Dutel",2017-03-20,2017-03-25,2017-01-17,"Authorised","Completely offline :)",""
"c440b7b1219e651c2e9fee9ae4ea5ae1","Holiday",2017-03-14,"Days",1,1,0,"José Gilgado",2017-03-20,2017-03-21,2017-03-14,"Authorised","Bank holiday in Madrid",""
"5ecac2f3d7e632e351852349b4863dac","Sick leave",2017-02-13,"Days",1,1,0,"Philippe Miguet",2017-03-20,2017-03-21,2017-02-13,"Authorised","Teeth surgery",""
"98aeab9fb68ac3fa0e55865c2d44897b","Holiday",2017-03-14,"Days",1,1,0,"Octa Aburto",2017-03-21,2017-03-22,2017-03-14,"Authorised","",""
"f53d84afd4d587e789fe38fbf504a4c4","Holiday",2017-03-13,"Days",1,1,0,"Niel de la Rouviere",2017-03-21,2017-03-22,2017-03-13,"Authorised","Public Holiday in South Africa :)",""
"43943f3700666e99b0dd5e4e206823d9","Personal day",2017-03-17,"Days",2,2,0,"Åsa Nyström",2017-03-21,2017-03-23,2017-03-20,"Authorised","Rest and starting to pack up my home for a move.",""
"701d40d3979bda271f55ee8668fed9f0","Personal day",2017-02-13,"Days",2,2,0,"Kevan Lee",2017-03-23,2017-03-25,2017-02-14,"Authorised","Having my wisdom teeth removed, I'm adding Friday just in case ",""
"9dd0ebe7bcd25337dd437d947e3f9c54","Personal day",2017-03-10,"Days",1,1,0,"Kevan Lee",2017-03-23,2017-03-24,2017-03-10,"Authorised","National service mobilization briefing (Order to report to service: https://cl.ly/1R22241y0U44)",""
"2ac2dba658c5717b534d924411f82a44","Conference",2017-03-08,"Days",1,1,0,"Dan Farrelly",2017-03-23,2017-03-24,2017-03-08,"Authorised","http://microservicesday.com/",""
"0029a61f8c9175eb65c6c64023298f19","Personal day",2017-03-17,"Days",1,1,0,"Darcy Peters",2017-03-24,2017-03-25,2017-03-17,"Authorised","",""
"e67bf2b5ad9a9865295e6fcdcb9455a1","Personal day",2017-03-03,"Days",1,1,0,"Marcus Wermuth",2017-03-24,2017-03-25,2017-03-03,"Authorised","MASS EFFECT ANDROMEDA!!!!!!!!",""
"f4450e26b88a2b25ff27de0908f4b819","Personal day",2017-03-17,"Days",1,1,0,"Darcy Peters",2017-03-24,2017-03-25,2017-03-17,"Authorised","",""
"98aeab9fb68ac3fa0e55865c2d44897b","Holiday",2017-03-14,"Days",1,0.5,0,"Octa Aburto",2017-03-26,2017-03-27,2017-03-14,"Authorised","",""
"5ecac2f3d7e632e351852349b4863dac","Vacation",2017-03-17,"Days",5,5,0,"Katie Womersley",2017-03-27,2017-04-01,2017-03-17,"Authorised","",""
"0029a61f8c9175eb65c6c64023298f19","Personal day",2017-03-17,"Days",1,1,0,"Darcy Peters",2017-03-27,2017-03-28,2017-03-17,"Authorised","",""
"1fb4d90b83306811646f048eece572a0","Vacation",2017-01-17,"Days",5,5,0,"Rodolphe Dutel",2017-03-27,2017-04-01,2017-01-17,"Authorised","Completely offline :)",""
"1b93e3f070f91d97a2c3fc8b1c2a7f8d","Vacation",2016-11-29,"Days",10,8,0,"Courtney Seiter",2017-03-27,2017-04-06,2016-12-01,"Authorised","Pilgrimage in Haifa",""
"05fab54edebdacd45bb5783f8e6f1ffa","Vacation",2017-03-27,"Days",2,2,0,"Marcus Wermuth",2017-03-27,2017-03-29,2017-03-27,"Authorised","",""
"179959cd41687d05c64dc9e3eb7c7c03","Vacation",2017-03-20,"Days",5,5,0,"Darcy Peters",2017-03-27,2017-04-01,2017-03-20,"Authorised","",""
"c9f35431cb9f6fb055c07771acf842be","Personal day",2017-03-23,"Days",1,1,0,"Todd Balsley",2017-03-27,2017-03-28,2017-03-23,"Authorised","Spring break with the kiddos",""
"a37f6d7dac5c668e4583131ecaee0936","Vacation",2017-02-18,"Days",1,1,0,"Joel Gascoigne",2017-03-27,2017-03-28,2017-02-18,"Authorised","Monday off for long weekend trip to Cuba with a friend :)",""
"70e39b4dc74375bb29e15606ca933f0e","Conference",2017-03-13,"Days",4,4,0,"Katie Womersley",2017-03-28,2017-04-01,2017-03-13,"Authorised","KubeCon Europe ",""
"f4450e26b88a2b25ff27de0908f4b819","Personal day",2017-03-17,"Days",1,1,0,"Darcy Peters",2017-03-31,2017-04-01,2017-03-17,"Authorised","",""
"f3c3c93642fb22495e31cbeb2386aa3d","Personal day",2017-03-06,"Days",1,1,0,"Kevan Lee",2017-03-31,2017-04-01,2017-03-07,"Authorised","My boyfriend (Steve) is coming to Toronto, would love to take a day to spend with him when he first arrives. :)  ",""
"e4140e3181a824777e70273b7b911733","Vacation",2017-03-20,"Days",1,1,0,"Joel Gascoigne",2017-03-31,2017-04-01,2017-03-22,"Authorised","Dave & Kate going to Dublin 🍀",""
"d8e10ed2c067f740833470f48d852958","Vacation",2017-03-13,"Days",0.5,0.5,0,"Ross Parmly",2017-03-31,2017-04-01,2017-03-16,"Authorised","Hey Ross! I was hoping to take a half day on the 31st, to take Leeanne away for the weekend. She's been having a few minor health problems recently, and has been feeling pretty low, and I'd love to do something to cheer her up. I found a great deal for a nice hotel for these dates. Happy to make up for the half day on one of the weekend if the inboxes need some love! :)",""
"447138f970c8e5c7d9b0fd4acebfe432","Sick leave",2017-04-06,"Days",3,3,0,"Hannah Voice",2017-04-03,2017-04-06,2017-04-06,"Authorised","Tonsillitis :(",""
"179959cd41687d05c64dc9e3eb7c7c03","Vacation",2017-03-20,"Days",5,5,0,"Darcy Peters",2017-04-03,2017-04-08,2017-03-20,"Authorised","Puppy toime!!",""
"1fb4d90b83306811646f048eece572a0","Personal day",2017-03-16,"Days",0.5,0.5,0,"Courtney Seiter",2017-04-03,2017-04-03,2017-03-16,"Authorised","Taking the morning to rest after my flight back lands :)",""
"0e2db05049d1fa69fc03950bb3b5c00c","Vacation",2017-03-14,"Days",3,3,0,"Åsa Nyström",2017-04-03,2017-04-06,2017-03-14,"Authorised","Emery's Spring Break! Exploring Grand Rapids, MI!",""
"683329f42ab8111ed13b65b399ae34ad","Holiday",2017-03-13,"Days",2,2,0,"Eric Khun",2017-04-03,2017-04-05,2017-03-13,"Authorised"," Tomb Sweeping holidays in Taiwan",""
"1c8222869afbd2e788e3a1fa3cb76fd9","Conference",2017-04-01,"Days",3,3,0,"Michael Erasmus",2017-04-04,2017-04-07,2017-04-01,"Authorised","https://discourse.buffer.com/t/michael-thinking-about-attending-big-data-aws-loft-architecture-week/3853/4",""
"efdf6d7453066c1017bb62d08441c5ac","Sick leave",2017-04-04,"Days",1,1,0,"Katie Womersley",2017-04-04,2017-04-05,2017-04-04,"Authorised","",""
"f4450e26b88a2b25ff27de0908f4b819","Personal day",2017-03-17,"Days",0.5,0.5,0,"Darcy Peters",2017-04-04,2017-04-04,2017-03-17,"Authorised","",""
"47fcea40b79942741413a84dd0627c3c","Personal day",2017-03-15,"Days",1,1,0,"Niel de la Rouviere",2017-04-04,2017-04-05,2017-03-16,"Authorised","Volunteering at a rally for Oregon Family Farmers in our state capitol! :)",""
"683329f42ab8111ed13b65b399ae34ad","Vacation",2017-03-13,"Days",3,3,0,"Steven Cheng",2017-04-05,2017-04-08,2017-03-13,"Authorised","Friends visiting Taiwan",""
"5698b98ad8fd71a7f1db2058e5bacac0","Vacation",2017-03-31,"Days",1,1,0,"Ross Parmly",2017-04-05,2017-04-06,2017-04-04,"Authorised","Spending some time with my sister and niece ",""
"29e99ba245bcd3e96ef37cecaba767fb","Personal day",2017-04-03,"Hours",2.5,2.5,0,"Kevan Lee",2017-04-05,2017-04-05,2017-04-04,"Authorised","Home inspection!",""
"c440b7b1219e651c2e9fee9ae4ea5ae1","Vacation",2017-02-20,"Days",2,2,0,"Steven Cheng",2017-04-06,2017-04-08,2017-02-20,"Authorised","It's our first anniversary and we'd love to take a long weekend for a trip to the north of Spain if that's ok :) ",""
"a37f6d7dac5c668e4583131ecaee0936","Vacation",2017-02-18,"Days",1,1,0,"Joel Gascoigne",2017-04-07,2017-04-08,2017-02-18,"Authorised","Friday off for long weekend ski trip to Portland, Maine :)",""
"02e04ab165078b7cd714a9f8c8b2b5c3","Personal day",2017-04-03,"Days",0.5,0.5,0,"Joel Gascoigne",2017-04-07,2017-04-08,2017-04-08,"Authorised","Setting up for a Girls to the Moon event!",""
"2540f0d20d1e073ef8338baf81d3a428","Vacation",2017-03-09,"Days",5,5,0,"Joel Gascoigne",2017-04-10,2017-04-15,2017-03-09,"Authorised","Vacation! ",""
